start,end,file,Catharus guttatus_Hermit Thrush,Hylocichla mustelina_Wood Thrush,Piranga olivacea_Scarlet Tanager,Seiurus aurocapilla_Ovenbird,Turdus migratorius_American Robin,Sphyrapicus varius_Yellow-bellied Sapsucker,Poecile atricapillus_Black-capped Chickadee,Setophaga virens_Black-throated Green Warbler,Sitta canadensis_Red-breasted Nuthatch,Setophaga fusca_Blackburnian Warbler,Catharus fuscescens_Veery,Chaetura pelagica_Chimney Swift,Regulus satrapa_Golden-crowned Kinglet,Setophaga caerulescens_Black-throated Blue Warbler,Cyanocitta cristata_Blue Jay,Zonotrichia leucophrys_White-crowned Sparrow,Setophaga castanea_Bay-breasted Warbler,Dryocopus pileatus_Pileated Woodpecker,Pheucticus ludovicianus_Rose-breasted Grosbeak,Vireo flavifrons_Yellow-throated Vireo,Aegolius acadicus_Northern Saw-whet Owl
18.0,21.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_215000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_211500.WAV,0.5518937706947327,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_211500.WAV,0.45919153094291687,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_211500.WAV,0.5328052043914795,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_211500.WAV,,0.5119640827178955,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_211500.WAV,,0.5813806056976318,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_211500.WAV,0.5113400220870972,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_211500.WAV,0.7053514719009399,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_211500.WAV,0.7560854554176331,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_211500.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_221400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_203500.WAV,,,0.4050668179988861,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_203500.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_212800.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_205400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_214900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_213100.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_213300.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_205600.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_203700.WAV,,,0.43673306703567505,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_203700.WAV,,0.7395210862159729,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_203700.WAV,,0.8891637921333313,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_203700.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_221600.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_215200.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_211700.WAV,0.6491360068321228,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_211700.WAV,0.462902307510376,0.43113768100738525,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_211700.WAV,0.8904857039451599,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_211700.WAV,0.6884031295776367,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_211700.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_213400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_202900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_205100.WAV,,0.4291703402996063,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_205100.WAV,0.6694965362548828,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_205100.WAV,0.5242608189582825,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250620_205100.WAV,0.6363222599029541,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250620_205100.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250620_220800.WAV,,,,,,,,,,,,,,,,,,,,,
